status,event_id,change_kind,english_name,chinese_name,gazette_date,gazette_notice,notice_no
skipped_covered,,,CHI LIT PATH,誌烈徑,2022-10-21,6005,
skipped_covered,,,CHI MA HANG ROAD,芝麻坑路,1996-06-07,2560,
skipped_covered,,,CHI MA WAN ROAD,芝麻灣道,1970-06-05,1156,
skipped_covered,,,CHI MAN STREET,治民街,1974-11-29,3037,
skipped_covered,,,CHI MING STREET,智明街,1995-01-13,153,
skipped_covered,,,CHI NGONG ROAD,志昂路,1998-03-27,1527,
skipped_covered,,,CHI SHIN STREET,至善街,2003-02-14,934,
skipped_covered,,,CHI SHIN STREET,至善街,2012-06-29,4533,
skipped_covered,,,CHI SHIN STREET,至善街,2012-12-14,8050,
skipped_covered,,,CHI SHING LANE,志成里,1901-05-11,272,
skipped_covered,,,CHI SHUN LANE,智順里,1999-10-29,6659,
skipped_covered,,,CHI SUM ROAD,祠心路,1999-10-29,6660,
skipped_covered,,,CHI TIN STREET,智田街,2023-07-28,4517,
skipped_covered,,,CHI WA LANE,置華里,1995-01-13,155,
skipped_covered,,,CHI WING CLOSE,置榮徑,1995-01-13,155,
skipped_covered,,,CHI WO STREET,志和街,1920-09-17,483,
skipped_covered,,,CHI YAN FIRST LANE,志仁一里,1985-10-18,3454,
skipped_covered,,,CHI YAN LANE,志仁里,1999-03-12,1360,
skipped_covered,,,CHI YAN STREET,志仁街,1999-03-12,1360,
skipped_covered,,,CHI YIN LANE,智賢里,1999-10-29,6661,
skipped_covered,,,CHIANTI DRIVE,尚堤徑,2012-07-13,4805,
skipped_covered,,,CHIK CHOI LANE,積財里,1983-09-30,3132,
skipped_covered,,,CHIK CHUEN STREET,積存街,1981-01-16,182,
skipped_covered,,,CHIK FAI STREET,積輝街,1984-06-15,1737,
skipped_covered,,,CHIK FU STREET,積富街,1983-09-30,3132,
skipped_covered,,,CHIK FUK STREET,積福街,1983-09-30,3132,
skipped_covered,,,CHIK LUK LANE,積祿里,1983-09-30,3132,
skipped_covered,,,CHIK SAU LANE,積壽里,1983-09-30,3132,
skipped_covered,,,CHIK SHUN STREET,積信街,1983-09-30,3132,
skipped_covered,,,CHIK TAI LANE,積泰里,1985-08-16,2682,
skipped_covered,,,CHIK TAK LANE,積德里,1983-09-30,3132,
skipped_covered,,,CHIK WAN STREET,積運街,1984-06-15,1737,
skipped_covered,,,CHIM UK ROAD,詹屋路,2012-01-13,231,
skipped_covered,,,CHIN STREET,前街,1985-10-18,3454,
skipped_covered,,,CHING CHEUNG ROAD,呈祥道,1966-11-18,2921,
skipped_covered,,,CHING CHEUNG ROAD,呈祥道,1976-11-19,2580,
skipped_covered,,,CHING CHEUNG ROAD,呈祥道,2001-08-03,4785,
skipped_covered,,,CHING FAI STREET,正暉街,1997-11-07,2359,
skipped_covered,,,CHING HIU ROAD,清曉路,2003-07-11,4729,
skipped_covered,,,CHING HONG ROAD,青康路,1979-07-06,1702,
skipped_covered,,,CHING HONG ROAD,青康路,1986-09-12,3157,
skipped_covered,,,CHING LAI ROAD,澄麗路,2019-03-01,1657,
skipped_covered,,,CHING LIN TERRACE,青蓮臺,1926-01-29,46,
skipped_covered,,,CHING PING STREET,澄平街,1956-06-08,717,
skipped_covered,,,CHING PING STREET,澄平街,1985-03-08,758,
skipped_covered,,,CHING SAU LANE,靜修里,1979-01-12,112,
skipped_covered,,,CHING SHAN STREET,靖山街,1999-11-26,7270,
skipped_covered,,,CHING SHING ROAD,清城路,2003-07-11,4729,
skipped_covered,,,CHING TAK STREET,正德街,1963-11-08,2197,
skipped_covered,,,CHING TAK STREET,正德街,1988-12-23,4429,
skipped_covered,,,CHING WAH STREET,清華街,1949-01-28,99,
skipped_covered,,,CHING YAU PATH,清攸徑,2020-04-03,1669,
skipped_covered,,,CHING YAU ROAD,清攸路,2013-02-08,747,
skipped_covered,,,CHING YEUNG AVENUE,青楊路,1970-03-06,536,
skipped_covered,,,CHING YU PATH,菁裕徑,2017-10-13,7595,
skipped_covered,,,CHIU KWONG STREET,朝光街,1967-12-08,2628,
skipped_covered,,,CHIU SHUN ROAD,昭信路,1990-11-02,3967,
skipped_covered,,,CHIU SHUN ROAD,昭信路,1992-01-31,411,
skipped_covered,,,CHIU TAM PATH,照潭徑,1986-08-15,2818,
skipped_covered,,,CHIU TAM PATH,照潭徑,1999-01-08,115,
skipped_covered,,,CHO YUEN STREET,草園街,1967-03-17,603,
skipped_covered,,,CHOI CHUK STREET,彩竹街,1986-01-24,327,
skipped_covered,,,CHOI FAI STREET,彩暉街,1995-01-13,153,
skipped_covered,,,CHOI FAT STREET,彩發街,1995-09-01,3546,
skipped_covered,,,CHOI FUNG PATH,彩鳳徑,1983-08-12,2625,
skipped_covered,,,CHOI HA ROAD,彩霞道,1974-12-13,3159,
skipped_covered,,,CHOI HA ROAD,彩霞道,2008-07-11,4754,
skipped_covered,,,CHOI HA ROAD,彩霞道,2009-06-26,4008,
skipped_covered,,,CHOI HEI ROAD,彩禧路,2000-07-21,4745,
skipped_covered,,,CHOI HING LANE,彩興里,2007-11-09,7353,
skipped_covered,,,CHOI HING ROAD,彩興路,2007-11-09,7353,
skipped_covered,,,CHOI HING ROAD,彩興路,2010-07-16,4562,
skipped_covered,,,CHOI HUNG INTERCHANGE,彩虹交匯處,2016-07-08,3863,
skipped_covered,,,CHOI HUNG ROAD,彩虹道,1959-05-29,738,
skipped_covered,,,CHOI LUNG STREET,彩隆街,2025-10-10,6447,
skipped_covered,,,CHOI MING STREET,彩明街,2000-11-03,7225,
skipped_covered,,,CHOI MING STREET,彩明街,2002-10-04,6308,
skipped_covered,,,CHOI SHA STREET,彩沙街,2012-03-02,1335,
skipped_covered,,,CHOI SHEK LANE,彩石里,1965-04-02,838,
skipped_covered,,,CHOI SHEK ROAD,彩石道,1965-04-02,838,
skipped_covered,,,CHOI SHING LANE,彩盛里,2018-02-02,650,
skipped_covered,,,CHOI SHUN STREET,彩順街,1995-09-01,3546,
skipped_covered,,,CHOI TIP STREET,彩蝶街,2021-09-30,6129,
skipped_covered,,,CHOI TUNG LANE,彩東里,2025-07-25,4611,
skipped_covered,,,CHOI WAN ROAD,彩雲道,1967-04-14,819,
skipped_covered,,,CHOI WING LANE,彩榮里,2010-07-16,4562,
skipped_covered,,,CHOI WING ROAD,彩榮路,2008-07-11,4754,
skipped_covered,,,CHOI WING ROAD,彩榮路,2010-07-16,4562,
skipped_covered,,,CHOI YEE LANE,彩頤里,2001-03-30,2133,
skipped_covered,,,CHOI YUEN ROAD,彩園路,1992-01-03,64,
skipped_covered,,,CHOI YUEN ROAD,彩園路,1995-01-13,153,
skipped_covered,,,CHOI YUEN ROAD,彩園路,2024-11-15,6899,
skipped_covered,,,CHONG FU ROAD,創富道,1996-11-22,5408,
skipped_covered,,,CHONG SAN ROAD,創新路,2005-10-21,5456,
skipped_covered,,,CHONG YIP STREET,創業街,1964-11-20,3168,
skipped_covered,,,CHUEN LUNG STREET,川龍街,1962-11-23,2378,
skipped_covered,,,CHUEN ON ROAD,全安路,1992-11-20,4152,
skipped_covered,,,CHUI CHUK STREET,翠竹街,1986-10-10,3519,
skipped_covered,,,CHUI FUK ROAD,翠福路,2018-03-29,2325,
skipped_covered,,,CHUI HANG STREET,翠杏街,1992-02-07,477,
skipped_covered,,,CHUI KWAN DRIVE,翠群徑,1999-12-30,8354,
skipped_covered,,,CHUI KWAN DRIVE,翠群徑,2024-08-16,4837,
skipped_covered,,,CHUI KWAN DRIVE,翠群徑,2024-08-16,4838,
skipped_covered,,,CHUI LING LANE,翠嶺里,2002-10-04,6308,
skipped_covered,,,CHUI LING ROAD,翠嶺路,2002-10-04,6308,
skipped_covered,,,CHUI LOK STREET,翠樂街,1993-02-12,478,
skipped_covered,,,CHUI SHIN STREET,翠善街,2012-12-14,8051,
skipped_covered,,,CHUI TIN STREET,翠田街,1984-03-09,708,
skipped_covered,,,CHUI TONG ROAD,翠塘路,1994-07-29,2827,
skipped_covered,,,CHUI TONG ROAD,翠塘路,2002-02-08,899,
skipped_covered,,,CHUI TUNG LANE,翠桐里,2002-07-26,4596,
skipped_covered,,,CHUI WO LANE,翠和里,1993-07-23,2596,
skipped_covered,,,CHUI YAN STREET,翠欣街,2002-01-11,251,
skipped_covered,,,CHUI YI STREET,翠怡街,1993-02-12,478,
skipped_covered,,,CHUI YU ROAD,聚魚道,1998-05-29,2633,
skipped_covered,,,CHUI YU ROAD,聚魚道,2018-03-29,2324,
skipped_covered,,,CHUK KOK ROAD,竹角路,1992-04-10,1271,
skipped_covered,,,CHUK ON LANE,竹安里,1967-12-08,2628,
skipped_covered,,,CHUK WAN STREET,祝運街,1992-05-08,1593,
skipped_covered,,,CHUK YAU ROAD,竹攸路,1994-09-16,3497,
skipped_covered,,,CHUK YEUNG ROAD,竹洋路,1984-02-17,459,
skipped_covered,,,CHUK YEUNG ROAD,竹洋路,1990-10-19,3764,
skipped_covered,,,CHUK YUEN ROAD,竹園道,1935-05-03,351,
skipped_covered,,,CHUK YUEN ROAD,竹園道,1957-10-11,1367,
skipped_covered,,,CHUK YUEN ROAD,竹園道,1979-05-25,1310,
skipped_covered,,,CHUK YUEN ROAD,竹園道,1986-01-24,327,
skipped_covered,,,CHUK YUEN ROAD,竹園道,1989-04-21,1309,
skipped_covered,,,CHUK YUEN ROAD,竹園道,1989-07-07,2312,
skipped_covered,,,CHUN CHEONG STREET,駿昌街,1995-04-13,1314,
skipped_covered,,,CHUN CHEONG STREET,駿昌街,1998-05-22,2486,
skipped_covered,,,CHUN CHI LANE NORTH,振翅里北,2017-03-03,1160,
skipped_covered,,,CHUN CHI LANE SOUTH,振翅里南,2017-03-03,1160,
skipped_covered,,,CHUN CHOI STREET,駿才街,1996-06-07,2561,
skipped_covered,,,CHUN CHOI STREET,駿才街,1998-05-22,2486,
skipped_covered,,,CHUN FAI ROAD,春暉道,1975-03-27,702,
skipped_covered,,,CHUN FAI ROAD,春暉道,1986-06-13,2016,
skipped_covered,,,CHUN KWAN ROAD,駿群路,1998-01-02,73,
skipped_covered,,,CHUN KWONG STREET,駿光街,1995-04-13,1314,
skipped_covered,,,CHUN KWONG STREET,駿光街,1998-05-22,2486,
skipped_covered,,,CHUN MING ROAD,駿明路,1998-01-02,73,
skipped_covered,,,CHUN PIN STREET,圳邊街,1964-05-29,1346,
skipped_covered,,,CHUN PING ROAD,駿坪路,1998-01-02,73,
skipped_covered,,,CHUN SHIN ROAD,真善路,2003-01-30,655,
skipped_covered,,,CHUN SHING STREET,春勝街,1930-03-07,138,
skipped_covered,,,CHUN SING STREET,駿昇街,1995-04-13,1314,
skipped_covered,,,CHUN TIN STREET,春田街,1955-02-18,200,
skipped_covered,,,CHUN TIN STREET,春田街,2023-05-05,2752,
skipped_covered,,,CHUN WAH ROAD,振華道,1957-10-11,1367,
skipped_covered,,,CHUN WAH ROAD,振華道,1980-04-18,1163,
skipped_covered,,,CHUN WAH ROAD,振華道,1980-09-12,2995,
skipped_covered,,,CHUN WAH ROAD,振華道,1984-03-02,665,
skipped_covered,,,CHUN WAN ROAD,駿運路,1998-01-02,73,
skipped_covered,,,CHUN WAN ROAD INTERCHANGE,駿運路交匯處,1998-01-02,73,
skipped_covered,,,CHUN WAN ROAD NORTH,駿運北路,1998-01-02,73,
skipped_covered,,,CHUN WAN ROAD SOUTH,駿運南路,1998-01-02,73,
skipped_covered,,,CHUN WANG STREET,駿宏街,1996-06-07,2561,
skipped_covered,,,CHUN WANG STREET,駿宏街,1998-05-22,2486,
skipped_covered,,,CHUN WING STREET,振榮街,1954-12-24,1562,
skipped_covered,,,CHUN YAN STREET,親仁街,1967-06-02,1195,
skipped_covered,,,CHUN YAN STREET,親仁街,1983-07-29,2420,
skipped_covered,,,CHUN YAT STREET,駿日街,1995-04-13,1314,
skipped_covered,,,CHUN YAT STREET,駿日街,1998-05-22,2486,
skipped_covered,,,CHUN YEUNG STREET,春秧街,1933-07-28,511,
skipped_covered,,,CHUN YI LANE,真義里,1974-11-29,3038,
skipped_covered,,,CHUN YIN SQUARE,俊賢坊,1986-08-15,2822,
skipped_covered,,,CHUN YING STREET,駿盈街,1995-04-13,1314,
skipped_covered,,,CHUN YUE ROAD,駿裕路,1998-01-02,73,
skipped_covered,,,CHUNG CHEUNG ROAD,中翔路,1998-01-02,73,
skipped_covered,,,CHUNG HAU STREET,忠孝街,1965-04-09,914,
skipped_covered,,,CHUNG HAU STREET,忠孝街,1973-10-26,2809,
skipped_covered,,,CHUNG HING SAN STREET,中興新街,1985-12-27,4230,
skipped_covered,,,CHUNG HING STREET,中興街,1983-08-12,2627,
skipped_covered,,,CHUNG HOK ROAD,中學路,1985-12-27,4230,
skipped_covered,,,CHUNG HOM KOK ROAD,舂磡角道,1966-09-30,2531,
skipped_covered,,,CHUNG KING ROAD,中景道,1992-05-15,1670,
skipped_covered,,,CHUNG KONG ROAD,中港道,1992-05-15,1670,
skipped_covered,,,CHUNG KUK PATH,松菊徑,1998-10-16,5020,
skipped_covered,,,CHUNG LING LANE,松嶺里,1992-05-01,1504,
skipped_covered,,,CHUNG LING LANE,松嶺里,2002-11-15,7433,
skipped_covered,,,CHUNG LING PATH,松齡徑,1993-12-10,4542,
skipped_covered,,,CHUNG LING ROAD,松嶺路,1992-05-01,1504,
skipped_covered,,,CHUNG MAN STREET,忠民街,1974-11-29,3037,
skipped_covered,,,CHUNG MEI ROAD,涌美路,1979-07-06,1702,
skipped_covered,,,CHUNG MEI ROAD,涌美路,1986-09-12,3157,
skipped_covered,,,CHUNG MUN ROAD,松滿路,1999-07-09,3890,
skipped_covered,,,CHUNG NGA ROAD,頌雅路,1991-10-25,3803,
skipped_covered,,,CHUNG ON STREET,眾安街,1938-04-14,299,
skipped_covered,,,CHUNG ON STREET,眾安街,1962-11-23,2378,
skipped_covered,,,CHUNG PAK ROAD,松柏路,1982-03-05,754,
skipped_covered,,,CHUNG PAK ROAD,松柏路,1985-08-02,2526,
skipped_covered,,,CHUNG SHING STREET,涌盛街,1998-08-21,4080,
skipped_covered,,,CHUNG SING PATH,鐘聲徑,1983-06-03,1752,
skipped_covered,,,CHUNG SUM LANE,中心里,1985-12-27,4230,
skipped_covered,,,CHUNG SUN STREET,忠信街,1959-05-15,670,
skipped_covered,,,CHUNG WA ROAD,重華路,1993-02-19,554,
skipped_covered,,,CHUNG WAI STREET,松慧街,1999-07-09,3890,
skipped_covered,,,CHUNG WUI STREET,中匯街,1965-11-12,2673,
skipped_covered,,,CHUNG YAN ROAD,松仁路,1999-07-09,3890,
skipped_covered,,,CHUNG YAT STREET,松逸街,1999-07-09,3890,
skipped_covered,,,CHUNG YEE STREET,忠義街,1994-06-10,2141,
skipped_covered,,,CHUNG YIN LANE,忠賢里,1991-03-28,1087,
skipped_covered,,,CHUNG YING STREET,中英街,1983-04-29,1316,
skipped_covered,,,CHUNG YIP ROAD,涌業路,1997-01-24,425,
skipped_covered,,,CHUNG YIP ROAD,涌業路,1997-02-14,752,
skipped_covered,,,CHURCH STREET,教堂街,1931-05-15,300,
skipped_covered,,,CHURCH STREET,教堂街,1931-07-10,436,
skipped_covered,,,CITY GARDEN ROAD,城市花園道,1993-05-21,1713,
skipped_covered,,,CLAYMORE AVENUE,利牧徑,1968-05-10,939,
skipped_covered,,,CLAYMORE AVENUE,利牧徑,1980-03-01,707,
skipped_covered,,,CLEAR WATER BAY ROAD,清水灣道,1947-07-04,543,
skipped_covered,,,CLEAR WATER BAY ROAD,清水灣道,1981-01-16,183,
skipped_covered,,,CLEMENTI ROAD,金文泰道,1950-12-29,1471,
skipped_covered,,,CLEMENTI ROAD,金文泰道,1978-10-27,2761,
skipped_covered,,,CLEMENTI ROAD,金文泰道,1978-11-17,2974,
skipped_covered,,,CLEVELAND STREET,加寧街,1962-03-09,491,
skipped_covered,,,CLIFF ROAD,石壁道,1935-02-22,139,
skipped_covered,,,CLOUD VIEW ROAD,雲景道,1966-01-14,129,
skipped_covered,,,CLOVELLY PATH,高化利徑,1919-09-26,450,
skipped_covered,,,CLUB STREET,會所街,1935-04-12,302,
skipped_covered,,,COLLEGE ROAD,書院道,1935-03-01,165,
skipped_covered,,,COLLEGE ROAD,書院道,1958-02-07,184,
skipped_covered,,,COLLEGE VIEW,育賢坊,1972-03-24,765,
skipped_covered,,,COMFORT TERRACE,康福臺,1952-11-28,1363,
skipped_covered,,,CONCORDE ROAD,協調道,1981-12-11,3682,
skipped_covered,,,CONCORDE ROAD,協調道,2015-01-23,1172,
skipped_covered,,,CONCORDE ROAD,協調道,2018-03-02,1473,
skipped_covered,,,CONDUIT ROAD,干德道,1907-04-12,250,
skipped_covered,,,CONDUIT ROAD,干德道,1976-09-24,2119,
skipped_covered,,,CONNAUGHT PLACE,康樂廣場,1975-10-03,2178,
skipped_covered,,,CONNAUGHT ROAD WEST,干諾道西,1999-03-12,1364,
skipped_covered,,,CONSORT RISE,金粟街,1962-01-26,190,
skipped_covered,,,CONTAINER PORT ROAD,貨櫃碼頭路,1974-05-31,1377,
skipped_covered,,,CONTAINER PORT ROAD,貨櫃碼頭路,1977-11-25,2859,
skipped_covered,,,CONTAINER PORT ROAD,貨櫃碼頭路,1979-07-27,1920,
skipped_covered,,,CONTAINER PORT ROAD SOUTH,貨櫃碼頭南路,1989-10-27,3774,
skipped_covered,,,CONTAINER PORT ROAD SOUTH,貨櫃碼頭南路,1994-09-09,3383,
skipped_covered,,,CONTAINER PORT ROAD SOUTH,貨櫃碼頭南路,1995-09-01,3545,
skipped_covered,,,CONTAINER PORT ROAD SOUTH,貨櫃碼頭南路,2008-05-09,3113,
skipped_covered,,,CONTAINER PORT ROAD SOUTH,貨櫃碼頭南路,2009-12-18,7995,
skipped_covered,,,CONTROL TOWER ROAD,管制塔路,1998-01-02,73,
skipped_covered,,,CONVENTION AVENUE,會議道,1988-02-05,400,
skipped_covered,,,CONVENTION AVENUE,會議道,2023-06-23,3741,
skipped_covered,,,COOMBE ROAD,甘道,1908-02-07,80,
skipped_covered,,,COOPER ROAD,谷柏道,1954-06-25,765,
skipped_covered,,,CORNWALL STREET,歌和老街,1929-08-23,427,
skipped_covered,,,CORNWALL STREET,歌和老街,1970-07-17,1480,
skipped_covered,,,COSTA AVENUE,海堤徑,2000-09-15,6058,
skipped_covered,,,COTTON PATH,棉花路,1931-05-15,300,
skipped_covered,,,COTTON PATH,棉花路,1931-07-10,436,
skipped_covered,,,COTTON TREE DRIVE,紅棉路,1968-05-10,938,
skipped_covered,,,COX'S ROAD,覺士道,1919-10-03,464,
skipped_covered,,,CRAIGMIN ROAD,忌利文道,1908-02-07,80,
skipped_covered,,,CREASY ROAD,祈禮士道,1951-07-20,754,
skipped_covered,,,CREASY ROAD,祈禮士道,1954-09-17,1151,
skipped_covered,,,CROWN TERRACE,冠冕臺,1962-01-26,190,
skipped_covered,,,CULTURAL DRIVE,文化道,2021-09-17,5801,
skipped_covered,,,CULTURAL DRIVE,文化道,2025-12-19,8147,
skipped_covered,,,CUMBERLAND ROAD,金巴倫道,1929-08-23,427,
skipped_covered,,,CYBERPORT ROAD,數碼港道,2001-11-09,7009,
skipped_covered,,,D'AGUILAR STREET,德己立街,1963-02-22,346,
skipped_covered,,,DAI CHEONG STREET,大昌街,1980-08-08,2486,
skipped_covered,,,DAI FAT STREET,大發街,1980-08-08,2486,
skipped_covered,,,DAI FAT STREET,大發街,1998-02-13,705,
skipped_covered,,,DAI FU STREET,大富街,1979-04-20,1002,
skipped_covered,,,DAI FU STREET,大富街,1980-08-08,2486,
skipped_covered,,,DAI FUK STREET,大福街,1998-03-27,1528,
skipped_covered,,,DAI HEI STREET,大喜街,1989-02-03,419,
skipped_covered,,,DAI HUNG STREET,大鴻街,1998-03-27,1528,
skipped_covered,,,DAI KING STREET,大景街,1989-02-03,419,
skipped_covered,,,DAI KWAI STREET,大貴街,1979-04-20,1002,
skipped_covered,,,DAI KWAI STREET,大貴街,1980-08-08,2486,
skipped_covered,,,DAI LI STREET,大利街,1979-04-20,1002,
skipped_covered,,,DAI PANG STREET,大鵬街,1980-08-08,2486,
skipped_covered,,,DAI SHING STREET,大盛街,1980-08-08,2486,
skipped_covered,,,DAI SHUN STREET,大順街,1979-04-20,1002,
skipped_covered,,,DAI SHUN STREET,大順街,1980-08-08,2486,
skipped_covered,,,DAI WAH STREET,大華街,1998-03-27,1528,
skipped_covered,,,DAI WAH STREET,大華街,1998-04-24,1962,
skipped_covered,,,DAI WANG STREET,大宏街,1980-08-08,2486,
skipped_covered,,,DAKOTA DRIVE,德高道,1988-01-29,308,
skipped_covered,,,DAKOTA DRIVE,德高道,2023-04-28,2594,
skipped_covered,,,DAWN DRIVE,朝暉路,1989-11-10,3972,
skipped_covered,,,DEEP BAY ROAD,深灣路,1973-05-18,1252,
skipped_covered,,,DEEP WATER BAY DRIVE,深水灣徑,1987-03-06,785,
skipped_covered,,,DEEP WATER BAY ROAD,深水灣道,1937-09-24,682,
skipped_covered,,,DEEP WATER BAY ROAD,深水灣道,1950-01-06,28,
skipped_covered,,,DERBY ROAD,打比道,1939-04-28,341,
skipped_covered,,,DEVON ROAD,德雲道,1929-08-23,427,
skipped_covered,,,DIANTHUS ROAD,石竹路,1953-11-20,1420,
skipped_covered,,,DIANTHUS ROAD,石竹路,1960-03-04,368,
skipped_covered,,,DISCOVERY BAY ROAD,愉景灣道,1994-11-18,4386,
skipped_covered,,,DISCOVERY BAY ROAD,愉景灣道,2012-07-13,4805,
skipped_covered,,,DISCOVERY PEAK ROAD,愉峰道,2021-06-11,3565,
skipped_covered,,,DISCOVERY VALLEY ROAD,愉景山道,1994-11-18,4386,
skipped_covered,,,DORSET CRESCENT,多實街,1929-08-23,427,
skipped_covered,,,DRAGON ROAD,皇龍道,1930-11-28,708,
skipped_covered,,,DRAKE STREET,德立街,1980-11-28,3730,
skipped_covered,,,DUKE STREET,公爵街,1929-06-21,331,
skipped_covered,,,DUMBARTON ROAD,東寶庭道,1950-07-28,900,
skipped_covered,,,DUNBAR ROAD,登巴道,1951-06-15,636,
skipped_covered,,,DUNG FAT STREET,登發街,1973-03-16,704,
skipped_covered,,,DURHAM ROAD,對衡道,1951-05-18,522,
skipped_covered,,,DYER AVENUE,戴亞街,1930-01-17,38,
skipped_covered,,,EARL STREET,伯爵街,1935-04-26,334,
skipped_covered,,,EAST COAST ROAD,東岸路,1998-01-02,73,
skipped_covered,,,EAST COAST ROAD,東岸路,2007-08-31,5705,
skipped_covered,,,EAST COAST ROAD,東岸路,2019-07-26,4781,
skipped_covered,,,EAST EMBANKMENT,東堤,1957-08-23,1179,
skipped_covered,,,EAST LAGUNA STREET,麗港東街,1996-12-06,5679,
skipped_covered,,,EAST POINT ROAD,東角道,1954-06-04,673,
skipped_covered,,,EASTBOURNE ROAD,義本道,1965-06-25,1572,
skipped_covered,,,EASTERN HOSPITAL ROAD,東院道,1931-05-15,300,
skipped_covered,,,EASTERN HOSPITAL ROAD,東院道,1931-07-10,436,
skipped_covered,,,EASTERN STREET NORTH,東邊街北,1999-03-12,1364,
skipped_covered,,,EDE ROAD,義德道,1957-04-05,509,
skipped_covered,,,EDE ROAD,義德道,1965-06-25,1572,
skipped_covered,,,EDINBURGH PLACE,愛丁堡廣場,1961-07-21,1210,
skipped_covered,,,EDINBURGH PLACE,愛丁堡廣場,2009-12-04,7642,
skipped_covered,,,ELECTRIC ROAD,電氣道,1935-06-21,490,
skipped_covered,,,ELECTRIC ROAD,電氣道,1959-11-20,1608,
skipped_covered,,,ELECTRIC STREET,電氣街,1929-03-15,140,
skipped_covered,,,ELEGANCE ROAD,雅麗道,1970-01-23,225,
skipped_covered,,,ELM STREET,榆樹街,1927-11-25,699,
skipped_covered,,,EMBANKMENT ROAD,基堤道,1929-06-21,331,
skipped_covered,,,EMMA AVENUE,艷馬道,1925-10-09,575,
skipped_covered,,,ESSEX CRESCENT,雅息士道,1929-08-23,427,
skipped_covered,,,EXPO DRIVE,博覽道,1996-11-22,5407,
skipped_covered,,,EXPO DRIVE,博覽道,2019-03-15,1971,
skipped_covered,,,EXPO DRIVE,博覽道,2019-03-29,2321,
skipped_covered,,,EXPO DRIVE CENTRAL,博覽道中,1996-11-22,5407,
skipped_covered,,,EXPO DRIVE CENTRAL,博覽道中,2019-03-15,1971,
skipped_covered,,,EXPO DRIVE CENTRAL,博覽道中,2019-03-29,2321,
skipped_covered,,,EXPO DRIVE EAST,博覽道東,1996-11-22,5407,
skipped_covered,,,EXPO DRIVE EAST,博覽道東,2019-03-15,1971,
skipped_covered,,,EXPO DRIVE EAST,博覽道東,2019-03-29,2321,
skipped_covered,,,EZRA'S LANE,伊沙里,1958-06-27,865,
skipped_covered,,,FA PO STREET,花圃街,1964-01-10,77,
skipped_covered,,,FA PO STREET,花圃街,1985-04-26,1346,
skipped_covered,,,FA YUEN STREET,花園街,1924-08-29,492,
skipped_covered,,,FACTORY STREET,工廠街,1931-05-15,300,
skipped_covered,,,FACTORY STREET,工廠街,1931-07-10,436,
skipped_covered,,,FACTORY STREET,工廠街,1959-05-08,628,
skipped_covered,,,FAI KING ROAD,快景路,2004-12-03,7836,
skipped_covered,,,FAI MING ROAD,暉明路,1995-01-13,156,
skipped_covered,,,FAIRVIEW PARK BOULEVARD,錦綉花園大道,1988-03-18,882,
skipped_covered,,,FAIRVIEW PARK ROAD EAST,錦綉大道東,1984-08-31,2609,
skipped_covered,,,FAIRVIEW PARK ROAD NORTH,錦綉大道北,1984-08-31,2609,
skipped_covered,,,FAIRVIEW PARK ROAD SOUTH,錦綉大道南,1984-08-31,2609,
skipped_covered,,,FAIRVIEW PARK ROAD WEST,錦綉大道西,1984-08-31,2609,
skipped_covered,,,"FAIRVIEW PARK SECTION C, 1ST STREET",錦綉花園C段第一街,1987-02-06,415,
skipped_covered,,,"FAIRVIEW PARK SECTION C, 2ND STREET",錦綉花園C段第二街,1987-02-06,415,
skipped_covered,,,"FAIRVIEW PARK SECTION C, 3RD STREET",錦綉花園C段第三街,1987-02-06,415,
skipped_covered,,,"FAIRVIEW PARK SECTION C, 4TH STREET",錦綉花園C段第四街,1987-02-06,415,
skipped_covered,,,"FAIRVIEW PARK SECTION C, 5TH STREET",錦綉花園C段第五街,1987-02-06,415,
skipped_covered,,,"FAIRVIEW PARK SECTION C, 6TH STREET",錦綉花園C段第六街,1987-02-06,415,
skipped_covered,,,"FAIRVIEW PARK SECTION C, 7TH STREET",錦綉花園C段第七街,1987-02-06,415,
skipped_covered,,,"FAIRVIEW PARK SECTION D, 1ST STREET",錦綉花園D段第一街,1987-02-06,415,
skipped_covered,,,"FAIRVIEW PARK SECTION D, 2ND STREET",錦綉花園D段第二街,1987-02-06,415,
